Tote #,Strain,Date,Trimmer #,Flower,Smalls,Original Tote Wt.,Trim,Trash
1130.0,Bluberry Pancake,12/6/24,46.0,1457.0,122.0,6.2,434.0,892.0
1131.0,Bluberry Pancake,12/5/24,63.0,1409.0,82.0,6.4,639.0,893.0
1132.0,Bluberry Pancake,12/12/24,23.0,1416.0,184.0,6.8,514.0,804.0
1133.0,Bluberry Pancake,12/11/24,42.0,829.0,439.0,5.6,621.0,815.0
1134.0,Bluberry Pancake,12/11/24,52.0,1244.0,219.0,6.2,377.0,686.0
1135.0,Bluberry Pancake,12/12/24,49.0,1420.0,326.0,6.6,569.0,806.0
1136.0,Bluberry Pancake,12/12/24,48.0,1204.0,189.0,6.4,733.0,799.0
1137.0,Bluberry Pancake,12/11/24,40.0,1040.0,207.0,5.0,594.0,785.0
1138.0,Bluberry Pancake,12/11/24,7.0,1235.0,188.0,6.1,693.0,784.0
1139.0,Bluberry Pancake,12/12/24,2.0,1478.0,161.0,5.8,352.0,806.0
1140.0,Bluberry Pancake,12/12/24,8.0,1525.0,259.0,7.9,619.0,1173.0
1141.0,Bluberry Pancake,12/11/24,15.0,1055.0,208.0,6.0,732.0,632.0
1142.0,Bluberry Pancake,12/12/24,61.0,1439.0,169.0,7.8,896.0,828.0
1143.0,Bluberry Pancake,12/11/24,24.0,1837.0,182.0,9.0,799.0,1218.0
1144.0,Bluberry Pancake,12/30/24,8.0,1452.0,152.0,6.3,493.0,913.0
1145.0,Bluberry Pancake,1/22/25,11.0,1185.0,194.0,6.2,671.0,925.0
1146.0,Bluberry Pancake,12/31/24,45.0,1451.0,127.0,6.5,599.0,786.0
1147.0,Bluberry Pancake,1/2/25,46.0,1379.0,226.0,6.2,553.0,857.0
1148.0,Bluberry Pancake,1/27/25,19.0,1354.0,70.0,6.1,589.0,588.0
1149.0,Bluberry Pancake,12/27/24,34.0,1089.0,178.0,5.4,507.0,871.0
1150.0,Bluberry Pancake,12/27/24,16.0,956.0,115.0,5.3,744.0,731.0
1151.0,Bluberry Pancake,1/3/25,56.0,1614.0,296.0,8.6,667.0,1400.0
1152.0,Bluberry Pancake,12/27/24,62.0,1030.0,341.0,5.1,369.0,877.0
1153.0,Bluberry Pancake,12/27/24,24.0,1462.0,237.0,6.9,588.0,949.0
1154.0,Bluberry Pancake,12/30/24,39.0,1401.0,95.0,6.6,664.0,950.0
1155.0,Bluberry Pancake,1/3/25,55.0,1464.0,155.0,6.7,412.0,1071.0
1156.0,Bluberry Pancake,12/31/24,17.0,1090.0,221.0,4.9,427.0,768.0
1157.0,Bluberry Pancake,12/30/24,52.0,1361.0,212.0,6.3,575.0,950.0
1158.0,Bluberry Pancake,12/30/24,61.0,1571.0,237.0,7.1,610.0,891.0
1159.0,Bluberry Pancake,1/2/25,1.0,1645.0,384.0,7.9,656.0,1149.0
1160.0,Bluberry Pancake,12/12/24,1.0,1180.0,195.0,6.0,481.0,811.0
1161.0,Bluberry Pancake,12/11/24,31.0,1360.0,200.0,6.9,696.0,1019.0
1162.0,Bluberry Pancake,12/11/24,11.0,1371.0,223.0,6.7,680.0,950.0
1163.0,Bluberry Pancake,12/12/24,12.0,1121.0,119.0,5.5,505.0,763.0
1164.0,Bluberry Pancake,12/11/24,63.0,1188.0,227.0,6.9,860.0,932.0
1165.0,Bluberry Pancake,12/11/24,5.0,1172.0,192.0,6.1,742.0,771.0
1166.0,Bluberry Pancake,12/5/24,40.0,1342.0,230.0,6.2,581.0,904.0
1167.0,Bluberry Pancake,12/5/24,4.0,1384.0,149.0,5.9,915.0,688.0
1168.0,Bluberry Pancake,12/12/24,39.0,1229.0,83.0,6.0,746.0,767.0
1169.0,Bluberry Pancake,12/11/24,26.0,1041.0,189.0,5.7,559.0,585.0
1170.0,Bluberry Pancake,12/12/24,29.0,1320.0,189.0,6.6,601.0,991.0
1171.0,Bluberry Pancake,12/12/24,18.0,1376.0,102.0,6.6,730.0,878.0
1172.0,Bluberry Pancake,12/11/24,36.0,1022.0,243.0,5.4,590.0,924.0
1173.0,Bluberry Pancake,12/12/24,21.0,1184.0,33.0,6.9,1008.0,540.0
1174.0,Bluberry Pancake,12/6/24,23.0,1814.0,174.0,7.3,800.0,463.0
1175.0,Bluberry Pancake,11/1/24,2.0,1732.0,500.0,8.4,746.0,1106.0
1176.0,Bluberry Pancake,11/1/24,43.0,1435.0,189.0,5.7,650.0,330.0
1177.0,Bluberry Pancake,10/31/24,36.0,1209.0,160.0,5.4,525.0,199.0
1178.0,Bluberry Pancake,11/1/24,10.0,1360.0,64.0,5.4,766.0,442.0
1179.0,Bluberry Pancake,10/31/24,9.0,1441.0,157.0,6.4,343.0,1092.0
1180.0,Bluberry Pancake,10/31/24,11.0,1480.0,74.0,6.5,639.0,704.0
1181.0,Bluberry Pancake,10/31/24,39.0,1485.0,86.0,6.4,492.0,836.0
1182.0,Bluberry Pancake,10/31/24,12.0,1427.0,40.0,5.8,412.0,738.0
1183.0,Bluberry Pancake,10/31/24,24.0,1549.0,72.0,6.3,700.0,751.0
1184.0,Bluberry Pancake,11/1/24,59.0,1031.0,168.0,5.3,595.0,825.0
1185.0,Bluberry Pancake,10/31/24,6.0,1269.0,72.0,5.2,429.0,758.0
1186.0,Bluberry Pancake,10/31/24,4.0,1658.0,81.0,6.9,636.0,691.0
1187.0,Bluberry Pancake,10/31/24,27.0,1348.0,124.0,5.8,605.0,757.0
1188.0,Bluberry Pancake,10/31/24,54.0,1615.0,103.0,7.5,584.0,1058.0
1189.0,Bluberry Pancake,10/30/24,20.0,1131.0,43.0,5.1,446.0,675.0
1190.0,Bluberry Pancake,10/31/24,8.0,1768.0,197.0,8.0,762.0,1073.0
1191.0,Bluberry Pancake,10/31/24,48.0,1500.0,128.0,6.2,545.0,609.0
1192.0,Bluberry Pancake,11/1/24,42.0,1834.0,231.0,8.2,600.0,1004.0
1193.0,Bluberry Pancake,10/31/24,21.0,1256.0,99.0,5.8,493.0,822.0
1194.0,Bluberry Pancake,11/1/24,57.0,1727.0,105.0,7.0,493.0,1015.0
1195.0,Bluberry Pancake,10/30/24,55.0,1127.0,91.0,5.6,457.0,824.0
1196.0,Bluberry Pancake,10/31/24,3.0,1466.0,105.0,6.5,677.0,676.0
1197.0,Bluberry Pancake,10/31/24,50.0,1465.0,58.0,6.6,360.0,817.0
1198.0,Bluberry Pancake,10/31/24,29.0,1416.0,48.0,5.6,414.0,721.0
1199.0,Bluberry Pancake,10/31/24,14.0,1303.0,30.0,5.4,290.0,772.0
1200.0,Bluberry Pancake,10/31/24,45.0,1151.0,168.0,5.3,532.0,662.0
1201.0,Bluberry Pancake,10/31/24,52.0,1455.0,115.0,6.7,574.0,822.0
1202.0,Bluberry Pancake,11/1/24,47.0,1786.0,84.0,6.9,522.0,762.0
1203.0,Bluberry Pancake,10/31/24,5.0,1453.0,114.0,5.7,426.0,840.0
1204.0,Bluberry Pancake,10/31/24,46.0,1590.0,74.0,6.5,475.0,826.0
1205.0,Bluberry Pancake,10/30/24,7.0,1463.0,76.0,7.1,811.0,877.0
1206.0,Bluberry Pancake,10/30/24,1.0,1750.0,181.0,7.4,802.0,854.0
1207.0,Bluberry Pancake,10/31/24,33.0,1516.0,101.0,6.8,795.0,676.0
1208.0,Bluberry Pancake,10/31/24,37.0,1433.0,43.0,5.2,281.0,709.0
1209.0,Bluberry Pancake,10/30/24,44.0,1037.0,90.0,4.7,578.0,456.0
1210.0,Bluberry Pancake,10/30/24,22.0,1024.0,45.0,4.7,415.0,800.0
1211.0,Bluberry Pancake,10/30/24,41.0,1504.0,229.0,7.3,1371.0,299.0
1212.0,Bluberry Pancake,10/31/24,34.0,1634.0,126.0,8.1,1010.0,991.0
1213.0,Zereals 1 (Bottoms),11/1/24,18.0,489.0,82.0,4.4,383.0,1144.0
1214.0,Zereals 1 (Bottoms),11/1/24,17.0,569.0,56.0,4.4,556.0,781.0
1215.0,Zereals 1 (Bottoms),11/1/24,39.0,647.0,143.0,4.5,588.0,671.0
1216.0,Zereals 1 (Bottoms),11/1/24,50.0,409.0,38.0,3.5,435.0,860.0
1217.0,Zereals 1 (Bottoms),11/1/24,26.0,460.0,161.0,3.8,984.0,471.0
1218.0,Zereals 1 (Bottoms),11/1/24,16.0,477.0,130.0,5.6,446.0,1502.0
1219.0,Zereals 1 (Bottoms),11/1/24,14.0,595.0,13.0,3.8,315.0,806.0
1220.0,Zereals 1 (Bottoms),11/1/24,4.0,503.0,84.0,3.9,536.0,414.0
1221.0,Bluberry Pancake,12/27/24,28.0,1018.0,251.0,5.7,583.0,919.0
1222.0,Bluberry Pancake,12/30/24,5.0,1543.0,198.0,7.2,681.0,932.0
1223.0,Bluberry Pancake,1/2/25,15.0,1035.0,251.0,5.9,749.0,675.0
1224.0,Bluberry Pancake,12/30/24,60.0,931.0,329.0,5.3,547.0,693.0
1225.0,Bluberry Pancake,12/30/24,2.0,1359.0,121.0,5.9,346.0,938.0
1226.0,Bluberry Pancake,12/30/24,31.0,1137.0,108.0,5.7,529.0,798.0
1227.0,Bluberry Pancake,12/31/24,65.0,1036.0,63.0,6.9,608.0,237.0
1228.0,Bluberry Pancake,1/6/25,69.0,1400.0,171.0,5.0,586.0,605.0
1229.0,Bluberry Pancake,12/31/24,54.0,942.0,171.0,5.2,477.0,852.0
1230.0,Bluberry Pancake,12/31/24,16.0,1078.0,97.0,5.3,639.0,723.0
1231.0,Bluberry Pancake,12/31/24,59.0,964.0,206.0,5.5,504.0,790.0
1232.0,Bluberry Pancake,1/2/25,4.0,1306.0,89.0,5.8,427.0,931.0
1233.0,Bluberry Pancake,1/3/25,3.0,1138.0,270.0,6.9,970.0,731.0
1234.0,Bluberry Pancake,1/6/25,68.0,1352.0,174.0,6.6,533.0,961.0
1235.0,Bluberry Pancake,12/31/24,62.0,710.0,445.0,5.0,518.0,888.0
1236.0,Bluberry Pancake,12/30/24,22.0,925.0,157.0,4.8,465.0,765.0
1237.0,Bluberry Pancake,12/30/24,64.0,1380.0,166.0,6.2,563.0,746.0
1238.0,Bluberry Pancake,12/30/24,11.0,1324.0,267.0,6.9,714.0,890.0
1239.0,Bluberry Pancake,12/31/24,36.0,1078.0,156.0,5.7,544.0,782.0
1240.0,Bluberry Pancake,12/31/24,24.0,1204.0,207.0,5.9,510.0,915.0
1241.0,Bluberry Pancake,12/30/24,14.0,1066.0,144.0,5.4,519.0,728.0
1242.0,Bluberry Pancake,1/6/25,42.0,854.0,317.0,5.0,479.0,816.0
1243.0,Bluberry Pancake,12/31/24,49.0,1294.0,312.0,6.7,478.0,832.0
1244.0,Bluberry Pancake,12/31/24,38.0,1136.0,85.0,5.5,620.0,702.0
1245.0,Bluberry Pancake,12/30/24,28.0,1012.0,250.0,5.6,610.0,860.0
1246.0,Bluberry Pancake,12/30/24,29.0,961.0,145.0,4.9,318.0,842.0
1247.0,Bluberry Pancake,12/31/24,6.0,1353.0,121.0,6.2,614.0,742.0
1248.0,Bluberry Pancake,1/6/25,43.0,980.0,264.0,5.1,486.0,740.0
1249.0,Bluberry Pancake,12/31/24,23.0,1234.0,135.0,5.4,474.0,669.0
1250.0,Bluberry Pancake,12/31/24,26.0,951.0,237.0,5.5,611.0,730.0
1251.0,Bluberry Pancake,12/30/24,63.0,1338.0,294.0,7.2,556.0,1171.0
1252.0,Bluberry Pancake,12/30/24,34.0,1099.0,170.0,6.1,603.0,925.0
1253.0,Bluberry Pancake,1/2/25,7.0,958.0,142.0,4.6,517.0,719.0
1254.0,Bluberry Pancake,12/31/24,41.0,1348.0,80.0,6.8,760.0,932.0
1255.0,Bluberry Pancake,12/31/24,9.0,1205.0,108.0,5.4,475.0,817.0
1256.0,Bluberry Pancake,1/6/25,57.0,940.0,239.0,4.9,458.0,777.0
1257.0,Bluberry Pancake,12/2/24,40.0,1235.0,176.0,5.8,516.0,838.0
1258.0,Bluberry Pancake,12/4/24,57.0,1117.0,190.0,5.8,452.0,887.0
1259.0,Bluberry Pancake,11/27/24,59.0,843.0,130.0,4.7,519.0,754.0
1260.0,Bluberry Pancake,12/2/24,38.0,1057.0,89.0,5.1,601.0,765.0
1261.0,Bluberry Pancake,12/4/24,37.0,1443.0,116.0,5.5,377.0,852.0
1262.0,Bluberry Pancake,12/2/24,28.0,992.0,163.0,5.5,633.0,773.0
1263.0,Bluberry Pancake,12/5/24,7.0,1304.0,133.0,6.1,616.0,638.0
1264.0,Bluberry Pancake,12/5/24,11.0,1138.0,134.0,5.9,683.0,623.0
1265.0,Bluberry Pancake,12/5/24,22.0,1104.0,109.0,5.5,682.0,745.0
1266.0,Bluberry Pancake,12/2/24,33.0,947.0,300.0,5.8,479.0,762.0
1267.0,Bluberry Pancake,12/2/24,15.0,1449.0,278.0,7.7,803.0,873.0
1268.0,Bluberry Pancake,12/2/24,60.0,983.0,226.0,5.5,565.0,708.0
1269.0,Bluberry Pancake,12/5/24,33.0,1130.0,272.0,5.9,580.0,766.0
1270.0,Bluberry Pancake,12/5/24,50.0,1257.0,74.0,5.7,635.0,503.0
1271.0,Bluberry Pancake,12/5/24,54.0,1081.0,171.0,5.5,581.0,823.0
1272.0,Bluberry Pancake,12/6/24,51.0,1045.0,218.0,5.5,473.0,847.0
1273.0,Bluberry Pancake,12/2/24,3.0,1266.0,191.0,6.5,865.0,701.0
1274.0,Bluberry Pancake,11/27/24,4.0,1363.0,115.0,6.5,576.0,913.0
1275.0,Bluberry Pancake,12/2/24,27.0,1059.0,135.0,5.2,670.0,521.0
1276.0,Bluberry Pancake,11/27/24,22.0,1425.0,162.0,7.0,613.0,1121.0
1277.0,Bluberry Pancake,12/2/24,32.0,1239.0,216.0,6.1,480.0,784.0
1278.0,Bluberry Pancake,12/2/24,56.0,1191.0,301.0,6.4,646.0,958.0
1279.0,Bluberry Pancake,11/27/24,46.0,1323.0,176.0,6.7,700.0,814.0
1280.0,Bluberry Pancake,11/27/24,11.0,1425.0,141.0,6.9,810.0,768.0
1281.0,Bluberry Pancake,12/5/24,62.0,1002.0,250.0,5.2,418.0,817.0
1282.0,Bluberry Pancake,12/5/24,3.0,1130.0,194.0,5.8,648.0,719.0
1283.0,Bluberry Pancake,12/5/24,15.0,980.0,156.0,5.3,612.0,650.0
1284.0,Bluberry Pancake,12/2/24,19.0,908.0,211.0,5.8,898.0,479.0
1285.0,Bluberry Pancake,11/27/24,12.0,1283.0,141.0,6.2,531.0,856.0
1286.0,Bluberry Pancake,12/2/24,36.0,820.0,265.0,6.2,710.0,903.0
1287.0,Bluberry Pancake,11/27/24,8.0,1697.0,140.0,7.5,642.0,1108.0
1288.0,Bluberry Pancake,11/27/24,45.0,1515.0,248.0,7.2,867.0,710.0
1289.0,Bluberry Pancake,11/27/24,44.0,1369.0,92.0,6.5,609.0,708.0
1290.0,Bluberry Pancake,11/27/24,51.0,1113.0,129.0,5.5,433.0,804.0
1291.0,Bluberry Pancake,11/26/24,34.0,901.0,202.0,6.0,750.0,745.0
1292.0,Bluberry Pancake,11/26/24,3.0,1072.0,153.0,5.3,509.0,549.0
1293.0,Bluberry Pancake,11/8/24,21.0,1000.0,226.0,5.6,614.0,818.0
1294.0,Bluberry Pancake,11/7/24,40.0,1010.0,125.0,4.4,315.0,714.0
1295.0,Peanut Butter Breath,11/26/24,41.0,1762.0,29.0,7.9,1062.0,822.0
1296.0,Peanut Butter Breath,11/27/24,31.0,2237.0,78.0,9.1,836.0,1018.0
1297.0,Peanut Butter Breath,11/27/24,42.0,1555.0,203.0,6.5,619.0,719.0
1298.0,Peanut Butter Breath,11/26/24,15.0,1491.0,365.0,7.9,859.0,838.0
1299.0,Peanut Butter Breath,11/26/24,19.0,1852.0,190.0,7.8,808.0,780.0
1300.0,Peanut Butter Breath,11/26/24,39.0,1883.0,77.0,8.0,999.0,666.0
1301.0,Peanut Butter Breath,11/26/24,14.0,1766.0,59.0,6.6,601.0,722.0
1302.0,Peanut Butter Breath,11/27/24,30.0,2078.0,52.0,8.1,660.0,857.0
1303.0,Peanut Butter Breath,11/26/24,47.0,1486.0,167.0,6.6,601.0,722.0
1304.0,Peanut Butter Breath,11/26/24,33.0,1631.0,245.0,6.4,656.0,768.0
1305.0,Peanut Butter Breath,11/26/24,28.0,1476.0,139.0,6.4,675.0,636.0
1306.0,Peanut Butter Breath,11/26/24,29.0,1656.0,74.0,6.9,604.0,817.0
1307.0,Peanut Butter Breath,11/26/24,60.0,1178.0,286.0,6.3,755.0,699.0
1308.0,Peanut Butter Breath,11/26/24,46.0,1843.0,114.0,7.8,687.0,917.0
1309.0,Peanut Butter Breath,11/27/24,18.0,1635.0,105.0,7.8,791.0,841.0
1310.0,Peanut Butter Breath,11/25/24,61.0,1642.0,108.0,7.0,765.0,672.0
1311.0,Peanut Butter Breath,11/26/24,56.0,1349.0,184.0,6.5,578.0,845.0
1312.0,Peanut Butter Breath,11/27/24,54.0,1966.0,201.0,8.7,766.0,1045.0
1313.0,Peanut Butter Breath,11/26/24,59.0,1355.0,128.0,6.8,745.0,917.0
1314.0,Peanut Butter Breath,11/26/24,27.0,1962.0,92.0,8.1,796.0,932.0
1315.0,Peanut Butter Breath,11/26/24,57.0,1577.0,235.0,6.4,474.0,848.0
1316.0,Peanut Butter Breath,11/26/24,22.0,1878.0,63.0,8.0,851.0,821.0
1317.0,Peanut Butter Breath,11/25/24,26.0,1107.0,168.0,5.5,788.0,552.0
1318.0,Peanut Butter Breath,11/25/24,24.0,1617.0,181.0,8.0,960.0,1019.0
1319.0,Peanut Butter Breath,11/26/24,38.0,1726.0,57.0,7.6,755.0,593.0
1320.0,Peanut Butter Breath,11/27/24,55.0,1854.0,71.0,8.2,682.0,1045.0
1321.0,Peanut Butter Breath,11/26/24,32.0,1616.0,64.0,6.4,482.0,731.0
1322.0,Peanut Butter Breath,11/26/24,13.0,1432.0,196.0,6.1,721.0,586.0
1323.0,Peanut Butter Breath,11/26/24,62.0,1840.0,187.0,7.7,684.0,930.0
1324.0,Peanut Butter Breath,11/26/24,36.0,1230.0,259.0,5.8,548.0,702.0
1325.0,Peanut Butter Breath,11/26/24,11.0,2080.0,122.0,9.4,1250.0,846.0
1326.0,Peanut Butter Breath,11/26/24,35.0,1562.0,190.0,7.3,696.0,1016.0
1327.0,Peanut Butter Breath,11/26/24,50.0,1460.0,41.0,5.8,685.0,599.0
1328.0,Peanut Butter Breath,11/27/24,21.0,1765.0,112.0,7.0,772.0,709.0
1329.0,Peanut Butter Breath,11/26/24,12.0,1592.0,105.0,6.8,648.0,694.0
1330.0,Peanut Butter Breath,11/25/24,9.0,2163.0,67.0,8.4,610.0,963.0
1331.0,Peanut Butter Breath,11/20/24,55.0,1731.0,164.0,8.4,918.0,974.0
1332.0,Peanut Butter Breath,11/22/24,62.0,1803.0,123.0,8.4,931.0,988.0
1333.0,Peanut Butter Breath,11/20/24,28.0,1345.0,202.0,7.0,632.0,950.0
1334.0,Peanut Butter Breath,11/21/24,29.0,2041.0,63.0,7.9,721.0,803.0
1335.0,Peanut Butter Breath,11/21/24,50.0,1567.0,52.0,7.0,795.0,716.0
1336.0,Peanut Butter Breath,11/20/24,1.0,1276.0,88.0,7.2,814.0,937.0
1337.0,Peanut Butter Breath,11/21/24,47.0,1893.0,135.0,7.9,792.0,821.0
1338.0,Peanut Butter Breath,11/20/24,38.0,1446.0,65.0,6.7,722.0,735.0
1339.0,Peanut Butter Breath,11/20/24,59.0,1334.0,256.0,6.6,799.0,832.0
1340.0,Peanut Butter Breath,11/20/24,34.0,1319.0,102.0,7.0,841.0,873.0
1341.0,Peanut Butter Breath,11/20/24,54.0,2107.0,173.0,8.4,824.0,923.0
1342.0,Peanut Butter Breath,11/20/24,22.0,1856.0,131.0,8.5,946.0,953.0
1343.0,Peanut Butter Breath,11/21/24,12.0,1773.0,129.0,8.2,858.0,902.0
1344.0,Peanut Butter Breath,11/21/24,7.0,1991.0,47.0,8.1,723.0,903.0
1345.0,Peanut Butter Breath,11/20/24,5.0,1304.0,125.0,6.0,613.0,701.0
1346.0,Peanut Butter Breath,11/20/24,16.0,1427.0,150.0,7.1,778.0,991.0
1347.0,Peanut Butter Breath,11/19/24,40.0,1438.0,238.0,7.5,617.0,1165.0
1348.0,Peanut Butter Breath,11/20/24,31.0,2133.0,60.0,8.7,968.0,941.0
1349.0,Peanut Butter Breath,11/20/24,56.0,1842.0,242.0,8.3,707.0,1131.0
1350.0,Peanut Butter Breath,11/21/24,58.0,1827.0,150.0,7.7,584.0,927.0
1351.0,Peanut Butter Breath,11/20/24,6.0,2120.0,117.0,8.6,783.0,815.0
1352.0,Peanut Butter Breath,11/20/24,18.0,1921.0,105.0,8.2,837.0,887.0
1353.0,Peanut Butter Breath,11/20/24,11.0,1322.0,134.0,6.6,625.0,854.0
1354.0,Peanut Butter Breath,11/20/24,24.0,1357.0,159.0,7.4,1014.0,854.0
1355.0,Peanut Butter Breath,11/20/24,46.0,1772.0,133.0,7.8,633.0,961.0
1356.0,Peanut Butter Breath,11/21/24,23.0,1871.0,83.0,7.8,702.0,840.0
1357.0,Peanut Butter Breath,11/21/24,49.0,1437.0,164.0,7.0,697.0,892.0
1358.0,Peanut Butter Breath,11/20/24,48.0,1827.0,59.0,7.4,562.0,838.0
1359.0,Peanut Butter Breath,11/20/24,61.0,1916.0,108.0,8.3,732.0,894.0
1360.0,Peanut Butter Breath,11/20/24,3.0,1816.0,131.0,9.0,1202.0,917.0
1361.0,Peanut Butter Breath,11/21/24,17.0,1239.0,182.0,6.8,921.0,866.0
1362.0,Peanut Butter Breath,11/21/24,39.0,1940.0,50.0,7.9,773.0,801.0
1363.0,Peanut Butter Breath,11/20/24,4.0,1795.0,64.0,7.1,771.0,780.0
1364.0,Peanut Butter Breath,11/20/24,42.0,1489.0,225.0,7.0,681.0,816.0
1365.0,Peanut Butter Breath,11/20/24,10.0,1606.0,99.0,7.2,719.0,721.0
1366.0,Peanut Butter Breath,11/19/24,46.0,1635.0,96.0,7.2,653.0,1005.0
1367.0,Peanut Butter Breath,11/15/24,2.0,1815.0,82.0,6.9,624.0,801.0
1368.0,Peanut Butter Breath,11/15/24,9.0,1964.0,52.0,7.5,472.0,995.0
1369.0,Peanut Butter Breath,11/15/24,61.0,1601.0,110.0,6.1,441.0,915.0
1370.0,Peanut Butter Breath,11/15/24,8.0,1795.0,120.0,10.2,720.0,935.0
1371.0,Peanut Butter Breath,11/15/24,60.0,1388.0,202.0,6.8,736.0,791.0
1372.0,Peanut Butter Breath,11/15/24,30.0,1810.0,38.0,6.1,356.0,749.0
1373.0,Peanut Butter Breath,11/15/24,28.0,1962.0,266.0,8.7,811.0,1071.0
1374.0,Peanut Butter Breath,11/15/24,45.0,1754.0,250.0,8.0,932.0,883.0
1375.0,Peanut Butter Breath,11/20/24,21.0,1482.0,211.0,6.6,578.0,732.0
1376.0,Peanut Butter Breath,11/14/24,44.0,1343.0,147.0,6.8,796.0,652.0
1377.0,Peanut Butter Breath,11/15/24,40.0,1544.0,201.0,7.6,703.0,1152.0
1378.0,Peanut Butter Breath,11/15/24,46.0,2166.0,88.0,8.9,748.0,1089.0
1379.0,Peanut Butter Breath,11/15/24,26.0,1146.0,197.0,5.8,686.0,602.0
1380.0,Peanut Butter Breath,11/15/24,29.0,1436.0,52.0,6.8,643.0,769.0
1381.0,Peanut Butter Breath,11/14/24,11.0,1774.0,114.0,7.7,692.0,920.0
1382.0,Peanut Butter Breath,11/15/24,16.0,1813.0,155.0,8.2,815.0,951.0
1383.0,Peanut Butter Breath,11/14/24,52.0,1607.0,50.0,6.5,377.0,863.0
1384.0,Peanut Butter Breath,11/15/24,55.0,1463.0,60.0,6.3,672.0,836.0
1385.0,Peanut Butter Breath,11/14/24,4.0,1684.0,86.0,7.1,397.0,990.0
1386.0,Peanut Butter Breath,11/15/24,31.0,2117.0,41.0,7.7,668.0,735.0
1387.0,Peanut Butter Breath,11/15/24,33.0,1944.0,131.0,8.0,743.0,945.0
1388.0,Peanut Butter Breath,11/14/24,5.0,1757.0,92.0,7.4,700.0,948.0
1389.0,Peanut Butter Breath,11/14/24,36.0,1156.0,104.0,5.4,626.0,744.0
1390.0,Peanut Butter Breath,11/15/24,48.0,2257.0,88.0,8.7,535.0,1088.0
1391.0,Peanut Butter Breath,11/14/24,6.0,1909.0,73.0,8.1,725.0,962.0
1392.0,Peanut Butter Breath,11/14/24,35.0,1522.0,158.0,7.1,633.0,1009.0
1393.0,Peanut Butter Breath,11/14/24,25.0,1690.0,127.0,7.2,502.0,986.0
1394.0,Peanut Butter Breath,11/15/24,17.0,1564.0,91.0,6.5,606.0,871.0
1395.0,Peanut Butter Breath,11/15/24,58.0,1942.0,166.0,8.4,659.0,1216.0
1396.0,Peanut Butter Breath,11/14/24,34.0,1336.0,112.0,7.0,718.0,904.0
1397.0,Peanut Butter Breath,11/11/24,13.0,2014.0,139.0,7.9,675.0,890.0
1398.0,Peanut Butter Breath,11/8/24,45.0,1713.0,244.0,7.6,932.0,706.0
1399.0,Peanut Butter Breath,11/8/24,39.0,1480.0,45.0,6.9,711.0,754.0
1400.0,Peanut Butter Breath,11/8/24,14.0,2137.0,83.0,8.1,464.0,1133.0
1401.0,Peanut Butter Breath,11/8/24,38.0,1493.0,70.0,6.2,573.0,776.0
1402.0,Peanut Butter Breath,11/8/24,22.0,1833.0,68.0,8.4,843.0,927.0
1403.0,Peanut Butter Breath,11/4/24,23.0,1982.0,58.0,7.3,481.0,730.0
1404.0,Peanut Butter Breath,11/4/24,29.0,1268.0,42.0,5.3,350.0,637.0
1405.0,Peanut Butter Breath,11/5/24,59.0,1174.0,67.0,6.0,758.0,821.0
1406.0,Peanut Butter Breath,11/4/24,40.0,1762.0,213.0,7.8,662.0,871.0
1407.0,Peanut Butter Breath,11/4/24,8.0,1756.0,105.0,7.7,755.0,913.0
1408.0,Peanut Butter Breath,11/4/24,9.0,1558.0,44.0,6.0,412.0,841.0
1409.0,Peanut Butter Breath,11/8/24,7.0,1779.0,22.0,6.8,615.0,754.0
1410.0,Peanut Butter Breath,11/8/24,43.0,1456.0,150.0,6.6,559.0,832.0
1411.0,Peanut Butter Breath,11/8/24,19.0,1700.0,26.0,7.0,401.0,1068.0
1412.0,Peanut Butter Breath,11/8/24,15.0,2104.0,46.0,8.6,701.0,1050.0
1413.0,Peanut Butter Breath,11/4/24,33.0,1774.0,124.0,7.1,608.0,689.0
1414.0,Peanut Butter Breath,11/4/24,16.0,1861.0,185.0,7.9,614.0,1058.0
1415.0,Peanut Butter Breath,11/8/24,20.0,1700.0,98.0,7.1,636.0,859.0
1416.0,Peanut Butter Breath,11/8/24,2.0,1502.0,86.0,4.6,492.0,793.0
1417.0,Peanut Butter Breath,11/7/24,25.0,1420.0,117.0,6.1,444.0,769.0
1418.0,Peanut Butter Breath,11/8/24,60.0,1376.0,161.0,7.2,759.0,846.0
1419.0,Peanut Butter Breath,11/7/24,33.0,1545.0,169.0,7.0,512.0,169.0
1420.0,Peanut Butter Breath,11/8/24,9.0,1883.0,80.0,7.5,443.0,1033.0
1421.0,Peanut Butter Breath,11/11/24,12.0,1849.0,88.0,7.5,621.0,946.0
1422.0,Peanut Butter Breath,11/11/24,18.0,1118.0,79.0,6.0,702.0,797.0
1423.0,Peanut Butter Breath,11/8/24,16.0,2104.0,84.0,8.8,644.0,1198.0
1424.0,Peanut Butter Breath,11/8/24,59.0,1337.0,100.0,6.5,685.0,881.0
1425.0,Peanut Butter Breath,11/8/24,32.0,1465.0,75.0,6.0,448.0,849.0
1426.0,Peanut Butter Breath,11/7/24,6.0,1867.0,51.0,7.3,566.0,754.0
1427.0,Peanut Butter Breath,11/8/24,54.0,1317.0,120.0,6.3,623.0,698.0
1428.0,Peanut Butter Breath,11/8/24,30.0,1874.0,51.0,7.7,532.0,1015.0
